"Date","Area","OSgrid","longitude","latitude","Alt","Aspect","Incline","Location","Obs","FAH","OAH","Air.Temp","Wind.Dir","Wind.Speed","Cloud","Precip.Code","Drift","Total.Snow.Depth","Foot.Pen","Ski.Pen","Rain.at.900","Summit.Air.Temp","Summit.Wind.Dir","Summit.Wind.Speed","Max.Temp.Grad","Max.Hardness.Grad","No.Settle","Snow.Index","Insolation","Crystals","Wetness","AV.Cat","Snow.Temp"
2018-03-26 11:20:00,"Glencoe","NN255505",-4.8451262585474,56.6137795442076,"1032",76,24,"Meall a Bhuiridh","PM","Moderate","Moderate","-0.7",220,1,60,"2 - Trace","1",110,10,0,0,-2,225,7,1.3,2,280,0,12,0,2,0,-0.8
2018-03-27 09:50:00,"Glencoe","NN250504",-4.8531947321139,56.6126958293015,"1085",328,30,"Meall a Bhuiridh","PM/GP","Moderate","Moderate","0",162,16,100,"2 - Trace","1",120,10,0,1,-1,247,29,1,2,282,0,12,0,2,0,-0.1
2018-03-28 11:00:00,"Glencoe","NN242504",-4.86621213375218,56.6123964117212,"1100",70,28,"Meall a Bhuirdh","WS","Moderate","Moderate","-3",270,10,80,"4 - Light Showers","1",75,10,0,0,-4,250,14,0.9,3,284,0,12,0,2,0,-1.7
2018-03-29 12:00:00,"Glencoe","NN248502",-4.85631351964347,56.6108265798235,"1060",80,25,"Meall a Bhuirdh towards Creise","ws","Moderate","Moderate","-1.8",120,5,20,"4 - Light Showers","1",80,10,0,0,-5,120,17,0.2,2,288,0,12,0,1,0,-0.6
2018-03-30 10:05:00,"Glencoe","NN257505",-4.84187175297149,56.6138539759019,"980",70,30,"Meall a' Bhuiridh","BM","Moderate","Low","-2.6",140,10,100,"2 - Trace","0",140,8,0,0,-4,100,15,0.7,2,292,0,12,0,1,0,-1.2
2018-03-31 10:15:00,"Glencoe","NN217543",-4.90958353580917,56.646443460698,"790",0,30,"Coire na Tulaich, Buachaille Etive Mor","BM","Low","Low","-2.1",0,10,100,"2 - Trace","0",280,5,0,0,-4,80,20,0.6,3,294,0,12,0,1,0,-1.1
2018-04-01 10:10:00,"Glencoe","NN249502",-4.85468641161517,56.6108639513362,"1070",180,25,"Meall a' Bhuiridh","BM","Moderate","Low","-3.6",135,5,10,"0 - None","0",70,10,0,0,-4,90,10,2.1,3,296,0,20,0,1,0,-2.2
2018-04-02 10:35:00,"Glencoe","NN249504",-4.85482192102938,56.6126584765166,"1048",318,32,"Meall a Bhuiridh","PM","Moderate","Moderate","-4",104,17,100,"0 - None","1",120,2,0,0,-5,90,43,1,4,296,0,20,0,1,0,-4.2
2018-04-03 10:30:00,"Glencoe","NN252503",-4.84987270135623,56.6118732047939,"1100",250,35,"Meall a Bhuiridh","PM","Considerable -","Considerable -","-3.9",90,2,100,"4 - Light Showers","1",110,20,0,0,-4,90,22,0.7,3,296,0,20,0,1,0,-3.5
2018-04-04 11:10:00,"Glencoe","NN253502",-4.84817794040117,56.6110132247909,"1080",200,30,"Meall a Bhuiridh","PM","Considerable -","Considerable -","-2.7",30,3,100,"8 - Snow","1",200,75,0,0,-5,45,31,1,3,300,0,20,0,1,0,-3
2018-04-05 10:45:00,"Glencoe","NN252504",-4.84994034255307,56.6127704710879,"1100",100,15,"Meall a' Bhuiridh","PM","Considerable -","Considerable -","-2.2",240,15,60,"0 - None","1",140,25,0,0,-3,247,18,1,3,308,0,20,0,1,0,-1.9
2018-04-06 10:30:00,"Glencoe","NN252504",-4.84994034255307,56.6127704710879,"1077",344,20,"Meall a Bhuiridh","PM","Considerable -","Considerable -","-1.6",120,6,100,"2 - Trace","1",120,10,0,0,-2,135,42,NA,3,308,0,20,0,1,0,-1.6
2018-04-07 10:45:00,"Glencoe","NN256504",-4.84343151657384,56.6129194995243,"1025",41,27,"Meall a Bhuiridh","PM","Moderate","Moderate","1.5",200,3,100,"0 - None","0",140,9,0,1,1,180,11,0,1,310,0,20,0,2,0,0
2018-04-08 10:30:00,"Glencoe","NN256504",-4.84343151657384,56.6129194995243,"1020",42,28,"Meall a Bhuiridh","PM","Moderate","Moderate","1",287,2,80,"0 - None","0",140,8,0,0,1,247,11,0,1,310,0,20,0,2,0,0
2018-04-09 09:10:00,"Glencoe","NN216544",-4.91128128310187,56.6473025689343,"800",50,30,"Buachaille Etive Mor","PM","Moderate","Moderate","2.2",185,4,30,"0 - None","0",90,15,0,1,1,135,14,0,1,310,0,20,0,2,0,0
2018-04-10 10:50:00,"Glencoe","NN250503",-4.85312701393904,56.611798565537,"1100",217,20,"Meall a Bhuiridh","PM","Low","Low","0.9",70,12,100,"0 - None","0",100,30,0,0,0,90,38,0,0,310,0,20,0,2,0,0
2018-04-11 10:15:00,"Glencoe","NN250505",-4.85326245419946,56.6135930928829,"1020",315,25,"Meall a Bhuiridh","PM","Low","Low","0.8",120,15,100,"0 - None","0",60,30,0,0,2,90,30,0,2,310,0,20,0,2,0,0
2018-04-12 10:40:00,"Glencoe","NN249505",-4.8548896816057,56.6135557388321,"1050",340,30,"Meall a Bhuiridh","PM","Low","Low","2.4",82,17,30,"0 - None","0",60,30,0,0,5,90,41,0,0,310,0,20,0,2,0,0
2018-04-13 10:30:00,"Glencoe","NN257507",-4.84200666994142,56.6156485201991,"960",80,32,"Meall a Bhuiridh","PM","Low","Low","1.2",120,10,100,"0 - None","0",130,25,0,1,1,90,16,0,1,310,0,20,0,2,0,0
2018-04-14 10:25:00,"Glencoe","NN252504",-4.84994034255307,56.6127704710879,"1100",8,17,"Meall a Bhuiridh","PM","Low",NA,"2.4",214,4,100,"0 - None","0",140,12,0,0,2,180,12,0,1,310,0,20,0,2,0,0
2018-12-16 11:30:00,"Glencoe","NN254510",-4.84709140462215,56.6182286369132,"870",42,33,"Meall a Bhuiridh","PM","Low","Low","1.4",225,8,100,"2 - Trace","0",50,20,0,0,0,180,32,0,1,0,0,2,0,2,0,0
2018-12-17 12:10:00,"Glencoe","NN254508",-4.84695623325896,56.6164341012833,"880",43,33,"Meall a Bhuiridh","PM","Low","Low","0.5",210,11,100,"2 - Trace","0",63,15,0,0,0,230,30,0.1,2,2,0,2,0,2,0,-0.1
2018-12-18 12:55:00,"Glencoe","NN255508",-4.84532887082958,56.6164713528113,"800",35,28,"Meall a Bhuiridh","PM","Low","Low","4.9",190,30,100,"","0",25,15,0,1,3.5,190,40,0,1,4,0,2,0,10,0,0
2018-12-19 11:50:00,"Glencoe","NN216543",-4.91121209680669,56.646405356019,"890",45,30,"Buachaille Eive Mor","PM","Low","Low","0.3",195,8,100,"2 - Trace","0",30,4,0,1,0,201,24,0,1,4,0,2,0,2,0,0
2018-12-20 12:05:00,"Glencoe","NN256506",-4.84356650274051,56.614714041665,"930",60,30,"Meall a Bhuiridh","PM","Moderate","Moderate","0.2",170,5,100,"4 - Light Showers","1",40,4,0,0,-1.1,183,20,0,3,6,0,2,0,1,0,0
2018-12-21 12:08:00,"Glencoe","NN256506",-4.84356650274051,56.614714041665,"945",50,30,"Meall a Bhuiridh","PM","Moderate","Low","0.4",180,0,100,"4 - Light Showers","1",40,8,0,1,0,225,3,0,3,10,0,2,0,2,0,0
2018-12-22 11:30:00,"Glencoe","NN256506",-4.84356650274051,56.614714041665,"910",55,31,"Meall a Bhuiridh","PM","Low","Low","0.9",220,10,100,"2 - Trace","0",40,7,0,1,-0.1,219,15,0,2,14,0,2,0,2,0,0
2018-12-23 12:20:00,"Glencoe","NN256506",-4.84356650274051,56.614714041665,"920",50,32,"Meall a Bhuiridh","PM","Low","Low","-0.7",355,1,90,"0 - None","0",40,3,0,0,-2,218,13,0.9,1,16,0,2,0,1,0,-0.9
2018-12-24 11:00:00,"Glencoe","NN256506",-4.84356650274051,56.614714041665,"900",45,30,"Meall a Bhuirdh","PM","Low","Low","-1.1",200,6,0,"0 - None","0",35,2,0,0,-1.7,198,7,0.9,3,16,0,2,0,1,0,-1.3
2018-12-25 11:30:00,"Glencoe","NN185543",-4.9616954935517,56.645213553968,"800",30,15,"Buachaille Etive Beag, above Col. ","BF","Low","Low","5.3",220,1,100,"0 - None","0",28,1,0,0,5,230,15,0,0,16,0,2,0,2,0,0
2018-12-26 11:00:00,"Glencoe","NN253507",-4.84851597345979,56.6154995616648,"950",50,15,"Meall a Bhuiridh","BF","Low","Low","6",220,5,100,"0 - None","0",63,1,0,1,6.5,215,30,0,2,16,0,2,0,2,0,0
2018-12-27 11:30:00,"Glencoe","NN257509",-4.84214160249588,56.6174430637656,"820",50,33,"Meall a\'Bhuiridh","Cube","Low","Low","5.2",205,15,100,"","0",19,5,0,1,3,200,22,0.2,1,16,0,2,0,2,0,0
2018-12-28 11:55:00,"Glencoe","NN221543",-4.90306925188019,56.6465956665582,"950",320,28,"Buachaille Etive Mor","PM","Low","Low","1.9",230,11,80,"0 - None","0",40,6,0,1,0.2,223,30,0,1,16,0,2,0,2,0,0
2018-12-29 11:30:00,"Glencoe","NN216543",-4.91121209680669,56.646405356019,"850",35,30,"Coire na Tulaich","PM","Low","Low","2.1",200,12,100,"0 - None","0",30,8,0,1,0.8,227,28,0,1,16,0,2,0,2,0,0
2018-12-30 11:15:00,"Glencoe","NN217543",-4.90958353580917,56.646443460698,"860",40,27,"Buachaille Etive Mor","PM","Low","Low","5.1",250,13,100,"0 - None","0",25,12,0,1,3.8,235,25,0,1,16,0,2,0,2,0,0
2018-12-31 11:30:00,"Glencoe","NN188547",-4.95709126181823,56.6489184882146,"700",310,29,"North-West slopes of Buachaille Etive Beag","Cube","Low","Low","6",245,35,100,"4 - Light Showers","0",0,0,0,1,4,247,46,NA,NA,16,0,2,0,2,0,0
2019-01-01 11:30:00,"Glencoe","NN252504",-4.84994034255307,56.6127704710879,"1050",60,15,"Meall a Bhuiridh","BF","Low","Low","-1.1",340,1,95,"0 - None","0",33,0,0,0,-1.3,300,5,0.7,1,20,0,3,0,1,0,-0.5
2019-01-02 11:45:00,"Glencoe","NN155536",-5.01004602078269,56.6377607896429,"1030",140,10,"Stob Coire Sgreamhach","BF","Low","Low","-3.5",280,10,80,"0 - None","0",27,0,0,0,-3.8,280,10,2.2,4,20,0,3,0,1,0,-3.3
2019-01-03 12:00:00,"Glencoe","NN257509",-4.84214160249588,56.6174430637656,"820",50,34,"Meall a\' Bhuiridh","Cube","Low","Low","-1.5",0,0,100,"2 - Trace","0",25,0,0,0,0,200,15,2,0,20,0,3,0,1,0,-2.5
2019-01-04 11:30:00,"Glencoe","NN250514",-4.85387212900234,56.621668456876,"870",35,29,"Meall a\' Bhuiridh","Cube","Low","Low","0",230,5,100,"0 - None","0",22,0,0,0,1,225,19,0.6,0,22,0,3,0,1,0,-1
2019-01-05 12:00:00,"Glencoe","NN187546",-4.95864954342282,56.6479825864788,"750",310,27,"col on ridge of Buachaille Etive Beag","Cube","Low","Low","2",225,15,100,"0 - None","0",0,0,0,0,0,225,19,NA,NA,22,0,3,0,2,0,0
2019-01-06 13:00:00,"Glencoe","NN252503",-4.84987270135623,56.6118732047939,"1100",45,30,"Meall a\' Bhuiridh near summit","AP","Low","Low","2.7",230,20,99,"","0",60,3,0,1,3,230,20,0,2,22,0,3,0,2,0,0
2019-01-07 12:30:00,"Glencoe","NN218544",-4.90802407997676,56.6473787595901,"700",45,30,"Coire na Tulaich","AP","Low","Low","4.1",270,40,100,"2 - Trace","0",0,0,0,1,1,270,50,NA,NA,22,0,3,0,2,0,0
2019-01-08 12:30:00,"Glencoe","NN228544",-4.89173782505382,56.6477584356721,"500",90,0,"Buachaille Etive Mor","AP","Low","Low","2.1",280,15,50,"2 - Trace","0",0,0,0,0,0,315,13,NA,NA,24,0,3,0,2,0,0
2019-01-09 11:00:00,"Glencoe","NN207575",-4.9280960286498,56.6747718040736,"700",NA,0,"Stob Chic Mhartuin","BF","Low","Low","1.5",280,10,40,"0 - None","0",0,0,0,0,-0.5,280,15,NA,NA,26,0,3,0,2,0,0
2019-01-10 11:25:00,"Glencoe","NN223582",-4.90250277687874,56.6816631606168,"600",340,24,"Beinn Bheag","PM","Low","Low","3.1",280,15,100,"","0",0,0,0,1,1,301,12,NA,NA,26,0,3,0,2,0,0
2019-01-11 11:20:00,"Glencoe","NN257521",-4.84295152523674,56.6282103098189,"749",5,15,"Meall a' Bhuiridh","PM","Low","Low","3",285,10,100,"","0",0,0,0,1,2.5,273,12,NA,NA,26,0,3,0,2,0,0
2019-01-12 12:00:00,"Glencoe","NN159549",-5.00446176228064,56.6495810336831,"450",50,27,"Coire Gabhail","PM","Low",NA,"6.1",250,17,100,"","0",0,0,0,1,0.8,240,32,NA,NA,26,0,3,0,2,0,0
2019-01-14 11:30:00,"Glencoe","NN256506",-4.84356650274051,56.614714041665,"960",70,34,"Meall a Bhuiridh","PM","Low","Low","-1",280,4,100,"4 - Light Showers","1",30,8,0,0,-1.4,265,14,1.4,2,26,0,3,0,1,0,-1.7
2019-01-15 11:14:00,"Glencoe","NN213575",-4.91831740781502,56.6750015114053,"550",NA,0,"Stob Chic Mhartuin","PM","Low","Low","5.8",275,28,100,"","0",0,0,0,1,3.2,241,38,NA,NA,30,0,4,0,2,0,0
2019-01-16 12:00:00,"Glencoe","NN253506",-4.84844835903933,56.6146022946559,"980",85,15,"Main Basin, Meall a Bhuiridh","BF","Low","Low","-2",260,20,100,"6 - Snow Showers","1",26,20,0,0,-2,299,35,0.7,1,30,0,4,0,1,0,-1.6
2019-01-17 11:30:00,"Glencoe","NN253505",-4.84838074852355,56.613705027464,"1030",70,15,"Main Basin, Meall a Bhuiridh","BF","Low","Low","-4.7",360,1,50,"0 - None","0",30,20,0,0,-5,285,16,4.4,3,36,0,4,0,1,0,-4.1
2019-01-18 12:00:00,"Glencoe","NN197578",-4.94460356508274,56.6770788001735,"800",120,10,"Sron a Choire Odhair-bhig","BF","Low","Low","-3.2",180,15,100,"0 - None","0",22,15,0,0,-4,153,14,1.3,3,36,0,4,0,1,0,-3.5
2019-01-19 13:00:00,"Glencoe","NN258504",-4.84017708019087,56.6129938861725,"900",45,35,"Meall a Bhuiridh","AP","Low","Low","-1",45,2,50,"4 - Light Showers","0",30,20,0,0,-2,45,4,0.7,1,36,0,4,0,1,0,-1.4
2019-01-20 12:30:00,"Glencoe","NN258504",-4.84017708019087,56.6129938861725,"900",45,35,"Meall a Bhuiridh","AP","Moderate","Low","-0.4",250,15,50,"4 - Light Showers","0",30,10,0,0,-3,290,23,0.7,1,40,0,4,0,1,0,-1.7
2019-01-21 11:20:00,"Glencoe","NN257506",-4.84193920950855,56.6147512481418,"920",37,32,"Meall a Bhuiridh","PM","Moderate","Moderate","-2.1",245,21,100,"2 - Trace","1",30,12,0,0,-3.1,250,22,1.3,3,44,0,4,0,1,0,-3
2019-01-22 12:20:00,"Glencoe","NN217543",-4.90958353580917,56.646443460698,"860",50,28,"Buachaille Etive Mor","PM","Moderate","Moderate","-4.1",260,6,100,"8 - Snow","1",40,25,0,0,-5.8,231,20,1.8,1,46,0,4,0,1,0,-4.6
2019-01-23 11:30:00,"Glencoe","NN257507",-4.84200666994142,56.6156485201991,"860",70,30,"Meall a Bhuirdh","PM","Moderate","Moderate","-3.1",270,4,70,"0 - None","1",60,35,0,0,-4.2,262,6,2.3,1,54,0,4,0,1,0,-7.4
2019-01-24 11:45:00,"Glencoe","NN256506",-4.84356650274051,56.614714041665,"870",60,27,"Meall a Bhuirdh","PM","Moderate","Low","-1.8",198,4,100,"0 - None","1",60,30,0,0,-2.3,259,7,1.2,2,54,0,4,0,1,0,-3.5
2019-01-25 15:48:00,"Glencoe","NN218547",-4.90823143142693,56.650070404975,"750",10,30,"Coire na Tulaich","AP","Low","Low","3.9",280,30,100,"0 - None","0",30,15,0,1,1,290,52,NA,1,54,0,4,0,2,0,0
2019-01-26 12:30:00,"Glencoe","NN218548",-4.90830055656689,56.650967619733,"700",20,0,"Coire na Tulaich","AP","Low","Low","3.5",270,25,100,"","0",0,0,0,1,1,247,28,NA,NA,54,0,4,0,2,0,0
2019-01-27 13:00:00,"Glencoe","NN209575",-4.92483650446203,56.674848458415,"700",110,35,"Stob Mhic Mhartuin","AP","Moderate","Moderate","-1.9",300,25,90,"6 - Snow Showers","1",60,30,0,0,-4,340,38,0.6,2,54,0,4,0,1,0,-2.4
2019-01-28 13:00:00,"Glencoe","NN258503",-4.84010966993556,56.6120966123071,"900",45,30,"Meall a Bhuiridh","AP","Considerable -","Moderate","-4.4",220,10,40,"2 - Trace","1",60,20,0,0,-6,225,21,2.2,2,60,0,4,0,1,0,-6.3
2019-01-29 13:00:00,"Glencoe","NN258503",-4.84010966993556,56.6120966123071,"900",90,35,"Meall a Bhuiridh","AP","Considerable -","Moderate","-3",240,15,80,"8 - Snow","1",60,25,0,0,-6,247,11,0.9,1,62,0,4,0,1,0,-3.3
2019-01-30 14:53:00,"Glencoe","NN259503",-4.83848248439483,56.6121337724789,"900",60,35,"Meall a Bhuiridh","AP","Moderate","Moderate","-5.2",230,10,50,"6 - Snow Showers","1",70,25,0,0,-6,247,17,1.2,2,70,0,4,0,1,0,-8.3
2019-01-31 13:56:00,"Glencoe","NN257504",-4.84180430032996,56.6129567034793,"900",45,35,"Meall a Bhuiridh","AP","Moderate","Moderate","-5.5",90,3,10,"0 - None","0",60,20,0,0,-6,90,10,1.4,1,76,0,4,0,1,0,-3.6
2019-02-01 13:45:00,"Glencoe","NN257504",-4.84180430032996,56.6129567034793,"900",50,35,"Meall a Bhuiridh","AP","Moderate","Moderate","-3.4",280,10,50,"2 - Trace","0",60,20,0,0,-6,225,13,1.6,1,76,0,6,0,1,0,-2.8
2019-02-02 11:35:00,"Glencoe","NN257507",-4.84200666994142,56.6156485201991,"880",60,32,"Meall a Bhuiridh ","PM","Moderate","Moderate","-5.1",290,8,0,"0 - None","1",60,30,0,0,-6.5,225,15,3.2,2,78,0,6,0,1,0,-9.1
2019-02-03 11:50:00,"Glencoe","NN257507",-4.84200666994142,56.6156485201991,"890",60,31,"Meall a Bhuiridh ","PM","Moderate","Moderate","-1.3",289,17,100,"4 - Light Showers","1",60,35,0,0,-2.3,295,33,2.3,2,78,0,6,0,1,0,-1.4
2019-02-04 11:47:00,"Glencoe","NN254507",-4.84688865343215,56.615536833194,"890",114,40,"Meall a Bhuiridh ","PM","Moderate","Moderate","-1.6",300,8,90,"2 - Trace","1",130,30,0,0,-2.8,295,30,1.2,3,82,0,6,0,1,0,-0.6
2019-02-05 12:05:00,"Glencoe","NN251505",-4.85163522288222,56.6136304256719,"940",335,20,"Meall a Bhuiridh /Cam Ghleann","PM","Moderate","Moderate","-0.8",160,20,100,"2 - Trace","1",40,8,0,0,-3.1,225,18,0.9,4,84,0,6,0,1,0,-2.4
2019-02-06 12:30:00,"Glencoe","NN258503",-4.84010966993556,56.6120966123071,"900",120,35,"Meall a Bhuiridh","AP","Considerable -","Considerable -","-0.8",120,15,100,"6 - Snow Showers","1",70,10,0,1,-2,180,32,NA,2,86,0,6,0,1,0,-0.2
2019-02-07 13:00:00,"Glencoe","NN255504",-4.84505872892031,56.6128822743075,"1050",80,30,"Meall a Bhuiridh","AP","Considerable -","Considerable -","-2.8",240,20,50,"8 - Snow","1",80,40,0,0,-2,247,21,0.7,2,92,0,6,0,1,0,-1.8
2019-02-08 11:00:00,"Glencoe","NN256519",-4.84444429299344,56.6263785477625,"720",40,10,"Creag Dubh","BF","Considerable -","Low","2",200,20,100,"8 - Snow","1",60,10,0,1,0,200,40,0,1,100,0,6,0,2,0,0
2019-02-09 14:11:00,"Glencoe","NN185542",-4.96162511591086,56.6443163812735,"880",60,20,"Buachaille Etive Beag","BF","Moderate","Moderate","0.2",280,20,100,"4 - Light Showers","1",60,8,0,0,-0.5,220,50,0,2,108,0,6,0,1,0,0
2019-02-10 12:00:00,"Glencoe","NN258503",-4.84010966993556,56.6120966123071,"900",45,35,"Meall a Bhuiridh","AP","Moderate","Moderate","-0.7",220,10,50,"6 - Snow Showers","1",60,20,0,0,-3,247,14,NA,2,112,0,6,5,1,0,-1.1
2019-02-11 13:00:00,"Glencoe","NN252503",-4.84987270135623,56.6118732047939,"1100",65,35,"Meall a Bhuiridh","AP","Considerable +","Considerable +","-2.6",230,20,50,"0 - None","0",60,15,0,0,-3,225,17,0.5,3,118,0,6,5,1,0,-2.4
2019-02-12 11:15:00,"Glencoe","NN215547",-4.91311757725909,56.6499560754331,"735",92,37,"Coire nan Tulaich","PM/GP","Moderate","Moderate","5",120,5,100,"0 - None","0",50,25,0,1,3.4,214,39,0,2,118,0,6,0,2,0,0
2019-02-13 11:30:00,"Glencoe","NN252504",-4.84994034255307,56.6127704710879,"1080",40,28,"Meall a Bhuiridh","PM","Moderate","Moderate","2.7",270,25,100,"","0",40,10,0,1,3.2,216,40,0,1,118,0,6,0,2,0,0
2019-02-14 11:40:00,"Glencoe","NN257507",-4.84200666994142,56.6156485201991,"880",60,30,"Meall a Bhuiridh","PM","Moderate","Low","3.5",250,15,100,"","0",60,25,0,1,3.2,207,45,0,1,118,0,6,0,2,0,0
2019-02-15 11:15:00,"Glencoe","NN251506",-4.8517029103855,56.6145276903354,"890",355,28,"Meall a Bhuiridh","PM","Low","Low","6.1",194,33,20,"","0",50,25,0,0,6,202,37,0,1,118,0,8,0,1,0,0
2019-02-16 11:54:00,"Glencoe","NN257507",-4.84200666994142,56.6156485201991,"910",65,32,"Meall a Bhuiridh","PM","Low","Low","2.1",250,12,100,"","0",50,30,0,1,1,200,16,0,1,118,0,8,0,2,0,0
2019-02-17 11:20:00,"Glencoe","NN257507",-4.84200666994142,56.6156485201991,"860",50,34,"Meall a Bhuiridh","PM","Moderate","Moderate","3.1",200,22,100,"","0",50,20,0,1,2,200,40,0,1,118,0,8,0,2,0,0
2019-02-18 15:09:00,"Glencoe","NN217545",-4.90972183526231,56.6482378889274,"800",45,50,"Coire na Tulaich","AP","Moderate","Moderate","0.7",230,30,100,"8 - Snow","1",40,15,0,0,-2,225,42,0,2,118,0,8,0,2,0,0
2019-02-19 14:41:00,"Glencoe","NN255503",-4.84499120319284,56.6119850042246,"900",70,30,"Meall a Bhuiridh","AP","Considerable -","Moderate","1.3",230,5,100,"4 - Light Showers","1",60,15,0,1,-1,200,19,0,2,126,0,8,0,2,0,0
2019-02-20 11:30:00,"Glencoe","NN258503",-4.84010966993556,56.6120966123071,"900",90,35,"Meall a Bhuiridh","AP","Low","Low","4.1",280,30,100,"0 - None","0",60,15,0,1,3,200,43,0,2,130,0,8,0,2,0,0
2019-02-21 11:30:00,"Glencoe","NN257503",-4.84173685158362,56.612059430874,"900",90,20,"Flypaper, Meall a Bhuiridh","BF","Low","Low","6.4",340,5,100,"0 - None","0",50,3,0,0,5.5,220,15,0,0,130,0,8,0,2,0,0
2019-02-22 11:40:00,"Glencoe","NN200580",-4.93985393960541,56.6789887717637,"770",15,10,"Sron a Choire Odhair Bhig","BF","Low","Low","7.2",220,10,100,"0 - None","0",39,3,0,1,6,220,15,0,1,130,0,8,0,1,0,0
2019-02-23 11:15:00,"Glencoe","NN185543",-4.9616954935517,56.645213553968,"875",75,25,"Buachaille Etive Beag","BF","Low","Low","6.1",180,15,100,"0 - None","0",52,5,0,1,5,220,20,0,3,130,0,8,0,2,0,0
2019-02-24 13:17:00,"Glencoe","NN252504",-4.84994034255307,56.6127704710879,"1080",100,15,"Meall a Bhuirih, near summit","BF","Low","Low","1.4",150,5,70,"0 - None","0",46,0,0,0,1.4,220,10,0,1,130,0,8,0,1,0,0
2019-02-25 14:35:00,"Glencoe","NN252509",-4.85027860713754,56.6172567998133,"900",350,0,"Meall a Bhuiridh","AP","Low","Low","10.9",170,15,40,"0 - None","0",0,0,0,0,10,180,25,NA,NA,130,0,8,0,2,0,0
2019-02-26 11:20:00,"Glencoe","NN258503",-4.84010966993556,56.6120966123071,"900",NA,0,"Meall a Bhuiridh","AP","Low","Low","9.4",180,2,20,"0 - None","0",0,0,0,0,6,292,1,NA,NA,130,0,8,0,2,0,0
2019-02-27 12:45:00,"Glencoe","NN251503",-4.85149985960173,56.6118358957957,"1100",NA,0,"Meall a Bhuiridh, near summit","AP","Low","Low","5.1",200,15,20,"0 - None","0",0,0,0,0,4,225,15,NA,NA,130,0,8,0,2,0,0
2019-02-28 11:40:00,"Glencoe","NN218548",-4.90830055656689,56.650967619733,"700",NA,0,"Coire na Tulaich","AP","Low","Low","4.5",170,5,100,"0 - None","0",0,0,0,0,1,11,90,NA,NA,130,0,8,0,2,0,0
2019-03-01 11:30:00,"Glencoe","NN258503",-4.84010966993556,56.6120966123071,"900",NA,0,"Meall a Bhuiridh","AP","Low","Low","2.4",140,5,100,"0 - None","0",0,0,0,0,0,200,16,NA,NA,130,0,10,0,2,0,0
2019-03-02 11:30:00,"Glencoe","NN258503",-4.84010966993556,56.6120966123071,"900",NA,0,"Meall a Bhuiridh","AP","Moderate","Moderate","2.2",190,30,90,"6 - Snow Showers","0",0,0,0,0,0,180,52,NA,NA,130,0,10,0,2,0,0
2019-03-03 14:53:00,"Glencoe","NN217545",-4.90972183526231,56.6482378889274,"850",75,30,"Coire na Tulaich","AP","Moderate","Moderate","1.8",230,25,98,"6 - Snow Showers","1",20,10,0,0,0,247,32,0,1,136,0,10,0,2,0,0
2019-03-04 11:50:00,"Glencoe","NN256506",-4.84356650274051,56.614714041665,"890",18,38,"Meall a Bhuiridh","PM","Moderate","Moderate","-0.8",259,5,100,"4 - Light Showers","1",110,10,0,0,-2,270,35,0,2,142,0,10,0,1,0,0
2019-03-05 14:34:00,"Glencoe","NN257506",-4.84193920950855,56.6147512481418,"895",46,31,"Meall a Bhuiridh","PM","Moderate","Moderate","-1.4",120,4,100,"4 - Light Showers","1",70,25,0,0,-3,135,12,0.7,1,146,0,10,0,1,0,-0.7
2019-03-06 11:41:00,"Glencoe","NN255507",-4.84526132950173,56.6155740834595,"920",300,33,"Meall a Bhuirdh","PM","Considerable -","Moderate","-2.1",90,14,100,"6 - Snow Showers","1",50,10,0,0,-3,90,30,1.2,2,150,0,10,0,1,0,-2.3
2019-03-07 12:00:00,"Glencoe","NN256502",-4.84329654599684,56.6111249566526,"990",130,38,"Meall a'Bhuiridh","Cube","Considerable -","Considerable -","0.2",290,15,100,"6 - Snow Showers","1",43,21,0,0,-2,0,34,0.2,1,156,0,10,0,1,0,-0.2
2019-03-08 11:30:00,"Glencoe","NN254509",-4.84702381698886,56.6173313691897,"900",30,43,"Meall a'Bhuiridh","Cube","Considerable -","Considerable -","-0.7",190,10,100,"6 - Snow Showers","1",54,21,0,0,-3,200,33,0.5,1,162,0,10,0,1,0,-0.8
2019-03-09 11:15:00,"Glencoe","NN257509",-4.84214160249588,56.6174430637656,"810",115,48,"Meall a'Bhuiridh","Cube/GP","Considerable -","Considerable +","-0.2",225,10,85,"4 - Light Showers","1",60,30,0,0,-4,270,32,0.7,1,168,0,10,5,1,0,-1.5
2019-03-10 12:00:00,"Glencoe","NN255511",-4.84553151821962,56.6191631597698,"800",50,20,"Meall a\'Bhuiridh","BF","Considerable +","Considerable -","-1.4",260,30,100,"8 - Snow","1",64,20,0,0,-2.5,240,40,0.8,2,172,0,10,5,1,0,-1.4
2019-03-11 11:50:00,"Glencoe","NN255504",-4.84505872892031,56.6128822743075,"1000",50,30,"Meall a'Bhuiridh","AP","Considerable -","Considerable +","-2.3",220,30,70,"8 - Snow","1",70,25,0,0,-4,225,24,0.6,2,180,0,10,0,1,0,-2.7
2019-03-12 12:00:00,"Glencoe","NN217547",-4.90986015070244,56.650032316416,"650",90,35,"Coire na Tulaich","AP","High","Considerable -","0.2",190,50,100,"8 - Snow","1",60,25,0,0,-3,225,53,0,3,188,0,10,0,1,0,0
